377	library	version	upload_en	337	150	/var/www/html/media/publications/Belun_2013_Sr_Moruk_announces_peaceful_demonstrations_on_Dili_on_28_November_2013_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_337_150_upload_en.jpg
376	library	version	upload_tet	337	150	/var/www/html/media/publications/Belun_2013_Sr_Moruk_announces_peaceful_demonstrations_on_Dili_on_28_November_2013_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_337_150_upload_tet.jpg
379	library	version	upload_en	338	150	/var/www/html/media/publications/Belun_2013_Televised_debate_between_PM_Gusmao_and_Sr_Moruk_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_338_150_upload_en.jpg
378	library	version	upload_tet	338	150	/var/www/html/media/publications/Belun_2013_Televised_debate_between_PM_Gusmao_and_Sr_Moruk_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_338_150_upload_tet.jpg
381	library	version	upload_en	342	150	/var/www/html/media/publications/Belun_2014_The_motivations_and_social_impacts_of_accusations_of_sorcery_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_342_150_upload_en.jpg
380	library	version	upload_tet	342	150	/var/www/html/media/publications/Belun_2014_The_motivations_and_social_impacts_of_accusations_of_sorcery_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_342_150_upload_tet.jpg
364	library	version	upload_en	332	150	/var/www/html/media/publications/Belun_2010_TNI_activities_highlight_tension_due_to_unresolved_border_demarcation_in_Oe-Cusse_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_332_150_upload_en.jpg
363	library	version	upload_tet	332	150	/var/www/html/media/publications/Belun_2010_TNI_activities_highlight_tension_due_to_unresolved_border_demarcation_in_Oe-Cusse_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_332_150_upload_tet.jpg
383	library	version	upload_en	343	150	/var/www/html/media/publications/Belun_2014_Ultimatum_on_illegal_groups_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_343_150_upload_en.jpg
382	library	version	upload_tet	343	150	/var/www/html/media/publications/Belun_2014_Ultimatum_on_illegal_groups_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_343_150_upload_tet.jpg
384	library	version	upload_tet	335	150	/var/www/html/media/publications/Belun_2012_Preukupasaun_komunidade_ba_disputa_rai_fronteira_no_hamosu_tensaun_konflitu_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_335_150_upload_tet.jpg
387	library	version	upload_en	355	150	/var/www/html/media/publications/Kovar_2012_Approaches_to_domestic_violence_against_women_in_Timor-Leste._A_review_and_critique_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_355_150_upload_en.jpg
389	library	version	upload_en	346	150	/var/www/html/media/publications/Belun_2010_Policy_brief_3._Access_and_opportunity_in_Education_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_346_150_upload_en.jpg
388	library	version	upload_tet	346	150	/var/www/html/media/publications/Belun_2010_Policy_brief_3._Access_and_opportunity_in_Education_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_346_150_upload_tet.jpg
390	library	version	upload_tet	1	150	/var/www/html/media/publications/ANTI_2014_Komunikadu_Imprensa_kona_ba_Viviza_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_1_150_upload_tet.jpg
391	library	version	upload_tet	351	150	/var/www/html/media/publications/Belun_2014_Policy_brief_8._Dynamics_of_martial_arts_related_conflict_and_violence_in_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_351_150_upload_tet.jpg
393	library	version	upload_tet	370	150	/var/www/html/media/publications/Guterres_2007_Rapid_assessment_on_child_labour_in_Timor-Leste_-_tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_370_150_upload_tet.jpg
403	library	version	upload_tet	282	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Community-Police_cooperation_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_282_150_upload_tet.jpg
404	library	version	upload_en	282	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Community-Police_cooperation_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_282_150_upload_en.jpg
407	library	version	upload_tet	285	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Security_situation_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_285_150_upload_tet.jpg
408	library	version	upload_en	285	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Security_situation_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_285_150_upload_en.jpg
420	library	version	upload_pt	6	150	/var/www/html/media/publications/ANTI_2013_Bring_them_home_-_Portuguese.pdf	0	/var/www/html/media/thumbnails/150/library_version_6_150_upload_pt.jpg
419	library	version	upload_en	6	150	/var/www/html/media/publications/ANTI_2013_Bring_them_home_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_6_150_upload_en.jpg
418	library	version	upload_tet	6	150	/var/www/html/media/publications/ANTI_2013_Bring_them_home_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_6_150_upload_tet.jpg
422	library	version	upload_en	8	150	/var/www/html/media/publications/ANTI_2014_Commemoration_of_the_Liquisa_chirch_massacre_on_5-6_April_1999_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_8_150_upload_en.jpg
421	library	version	upload_tet	8	150	/var/www/html/media/publications/ANTI_2014_Commemoration_of_the_Liquisa_chirch_massacre_on_5-6_April_1999_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_8_150_upload_tet.jpg
395	library	version	upload_en	407	150	/var/www/html/media/publications/UNDP_2013_Breaking_the_cycle_of_domestic_violence_in_Timor-Leste_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_407_150_upload_en.jpg
394	library	version	upload_tet	407	150	/var/www/html/media/publications/UNDP_2013_Hafahe_siklu_violensia_domestika_iha_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_407_150_upload_tet.jpg
411	library	version	upload_en	348	150	/var/www/html/media/publications/Belun_2011_Policy_brief_5._Culture_and_its_impact_on_social_and_community_life_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_348_150_upload_en.jpg
410	library	version	upload_tet	348	150	/var/www/html/media/publications/Belun_2011_Policy_brief_5._Culture_and_its_impact_on_social_and_community_life_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_348_150_upload_tet.jpg
398	library	version	upload_en	344	150	/var/www/html/media/publications/Belun_2009_Policy_brief_1._Reducing_community_tensions_through_housing_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_344_150_upload_en.jpg
397	library	version	upload_tet	344	150	/var/www/html/media/publications/Belun_2009_Policy_brief_1._Reducing_community_tensions_through_housing_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_344_150_upload_tet.jpg
400	library	version	upload_en	345	150	/var/www/html/media/publications/Belun_2009_Policy_brief_2._Religious_identity_and_conflict_in_Timor-Leste_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_345_150_upload_en.jpg
399	library	version	upload_tet	345	150	/var/www/html/media/publications/Belun_2009_Policy_brief_2._Religious_identity_and_conflict_in_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_345_150_upload_tet.jpg
413	library	version	upload_en	350	150	/var/www/html/media/publications/Belun_2014_Policy_brief_6._The_social_impact_of_the_current_administrative_processes_for_veterans_payments_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_350_150_upload_en.jpg
412	library	version	upload_tet	350	150	/var/www/html/media/publications/Belun_2014_Policy_brief_6._The_social_impact_of_the_current_administrative_processes_for_veterans_payments_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_350_150_upload_tet.jpg
415	library	version	upload_en	349	150	/var/www/html/media/publications/Belun_2013_Policy_brief_6._The_social_impact_of_veterans_payments_processes_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_349_150_upload_en.jpg
414	library	version	upload_tet	349	150	/var/www/html/media/publications/Belun_2013_Policy_brief_6._The_social_impact_of_veterans_payments_processes_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_349_150_upload_tet.jpg
417	library	version	upload_en	265	150	/var/www/html/media/publications/TAF_2007_Conflict_management_and_prevention_in_East_Timor_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_265_150_upload_en.jpg
416	library	version	upload_tet	265	150	/var/www/html/media/publications/TAF_2007_Conflict_management_and_prevention_in_East_Timor_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_265_150_upload_tet.jpg
402	library	version	upload_en	284	150	/var/www/html/media/publications/Wassel_2014_In_Focus._PNTL_background_and_performance_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_284_150_upload_en.jpg
401	library	version	upload_tet	284	150	/var/www/html/media/publications/Wassel_2014_In_Focus._PNTL_background_and_performance_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_284_150_upload_tet.jpg
409	library	version	upload_tet	4	150	/var/www/html/media/publications/HAK_2014_Iha_Timor_Leste._Lia-los_ho_justisa_namlele_no_hahu_namlaek.pdf	0	/var/www/html/media/thumbnails/150/library_version_4_150_upload_tet.jpg
406	library	version	upload_en	283	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Justice-seeking_behavior_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_283_150_upload_en.jpg
405	library	version	upload_tet	283	150	/var/www/html/media/publications/Wassel_2014_In_Focus._Justice-seeking_behavior_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_283_150_upload_tet.jpg
396	library	version	upload_tet	2	150	/var/www/html/media/publications/HAK_2013_Haforsa_lei_hodi_hametin_estady_de_direitu_no_demokratika_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_2_150_upload_tet.jpg
423	library	version	upload_tet	5	150	/var/www/html/media/publications/HAK_2014_Rekuinhesementu_istoria_pasadu_okupasaun_militar_Japaun_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_5_150_upload_tet.jpg
435	library	version	upload_en	7	150	/var/www/html/media/publications/ANTI_2013_Truth_and_Justice_are_the_foundations_for_developing_democracy_in_Timor-Leste_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_7_150_upload_en.jpg
434	library	version	upload_tet	7	150	/var/www/html/media/publications/ANTI_2013_Truth_and_Justice_are_the_foundations_for_developing_democracy_in_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_7_150_upload_tet.jpg
453	library	version	upload_en	453	150	/var/www/html/media/publications/UNFPA_2004_Mortality_monograph_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_453_150_upload_en.jpg
452	library	version	upload_tet	453	150	/var/www/html/media/publications/UNFPA_2004_Mortalidade_monografia_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_453_150_upload_tet.jpg
450	library	version	upload_tet	270	150	/var/www/html/media/publications/TAF_2012_Matadalan_ba_xefe_suku_nia_knaar.pdf	0	/var/www/html/media/thumbnails/150/library_version_270_150_upload_tet.jpg
431	library	version	upload_en	261	150	/var/www/html/media/publications/Everett_2008_Law_and_Justice_in_Timor-Leste_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_261_150_upload_en.jpg
430	library	version	upload_tet	261	150	/var/www/html/media/publications/Everett_2008_Law_and_Justice_in_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_261_150_upload_tet.jpg
448	library	version	upload_en	446	150	/var/www/html/media/publications/UNESCO_2014_Human_rights_handbook_for_journalists_in_Timor_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_446_150_upload_en.jpg
433	library	version	upload_en	281	150	/var/www/html/media/publications/Wassel_2013_A_survey_of_community_police_perceptions_in_TL_report_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_281_150_upload_en.jpg
432	library	version	upload_tet	281	150	/var/www/html/media/publications/Wassel_2013_A_survey_of_community_police_perceptions_in_TL_report_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_281_150_upload_tet.jpg
449	library	version	upload_tet	269	150	/var/www/html/media/publications/TAF_2012_Matadalan_ba_kazy_paternidade.pdf	0	/var/www/html/media/thumbnails/150/library_version_269_150_upload_tet.jpg
451	library	version	upload_tet	271	150	/var/www/html/media/publications/TAF_2012_Matadalan_espesifiku_kona-ba_kazu_divorsiu.pdf	0	/var/www/html/media/thumbnails/150/library_version_271_150_upload_tet.jpg
439	library	version	upload_en	10	150	/var/www/html/media/publications/HAK_2013_Lian_Direitus_Umanus_No._2_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_10_150_upload_en.jpg
438	library	version	upload_tet	10	150	/var/www/html/media/publications/HAK_2013_Lian_Direitus_Umanus_No._2_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_10_150_upload_tet.jpg
454	library	version	upload_tet	395	150	/var/www/html/media/publications/Santos_2013_New_country_new_needs_new_responses._Irregular_labour_migration_to_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_395_150_upload_tet.jpg
447	library	version	upload_en	268	150	/var/www/html/media/publications/TAF_2012_Legal_aid_manual_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_268_150_upload_en.jpg
446	library	version	upload_tet	268	150	/var/www/html/media/publications/TAF_2012_Legal_aid_manual_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_268_150_upload_tet.jpg
441	library	version	upload_en	12	150	/var/www/html/media/publications/HAK_2014_Lian_Direitus_Umanus_No._3_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_12_150_upload_en.jpg
440	library	version	upload_tet	12	150	/var/www/html/media/publications/HAK_2014_Lian_Direitus_Umanus_No._3_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_12_150_upload_tet.jpg
444	library	version	upload_tet	439	150	/var/www/html/media/publications/UNESCO_2013_Mai_ita_hafolin_no_haburas_ita-nia_ekosistema_tasi-ibun_ba_ita-nia_komunidade_nia_futuro_sustentavel.pdf	0	/var/www/html/media/thumbnails/150/library_version_439_150_upload_tet.jpg
443	library	version	upload_en	264	150	/var/www/html/media/publications/TAF_2007_Books_for_Asia_-_East_Timor_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_264_150_upload_en.jpg
442	library	version	upload_tet	264	150	/var/www/html/media/publications/TAF_2007_Books_for_Asia_-_East_Timor_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_264_150_upload_tet.jpg
437	library	version	upload_tet	3	150	/var/www/html/media/publications/HAK_2013_Lian_Direitus_Umanus_No._1_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_3_150_upload_tet.jpg
445	library	version	upload_tet	440	150	/var/www/html/media/publications/UNESCO_2013_Mai_ita-hotu_hafolin_matenek_beiala_nian_hametin_ita-nia_lisan_no_tradisaun_hodi_salva_ita-nia_ambiente_tasi.pdf	0	/var/www/html/media/thumbnails/150/library_version_440_150_upload_tet.jpg
429	library	version	upload_pt	274	150	/var/www/html/media/publications/TAF_2013_Contract_law_-_Portuguese.pdf	0	/var/www/html/media/thumbnails/150/library_version_274_150_upload_pt.jpg
428	library	version	upload_en	274	150	/var/www/html/media/publications/TAF_2013_Contract_law_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_274_150_upload_en.jpg
427	library	version	upload_tet	274	150	/var/www/html/media/publications/TAF_2013_Contract_law_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_274_150_upload_tet.jpg
426	library	version	upload_pt	273	150	/var/www/html/media/publications/TAF_2013_Constitutional_law_-_Portuguese.pdf	0	/var/www/html/media/thumbnails/150/library_version_273_150_upload_pt.jpg
425	library	version	upload_en	273	150	/var/www/html/media/publications/TAF_2013_Constitutional_law_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_273_150_upload_en.jpg
424	library	version	upload_tet	273	150	/var/www/html/media/publications/TAF_2013_Constitutional_law_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_273_150_upload_tet.jpg
466	library	version	upload_tet	263	150	/var/www/html/media/publications/TAF_2006_Legal_reform_in_East_Timor_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_263_150_upload_tet.jpg
467	library	version	upload_en	263	150	/var/www/html/media/publications/TAF_2006_Legal_reform_in_East_Timor_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_263_150_upload_en.jpg
468	library	version	upload_tet	318	150	/var/www/html/media/publications/Belun_2009_Trimester_report_1_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_318_150_upload_tet.jpg
471	library	version	upload_en	321	150	/var/www/html/media/publications/Belun_2010_Trimester_report_4_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_321_150_upload_en.jpg
470	library	version	upload_tet	321	150	/var/www/html/media/publications/Belun_2010_Trimester_report_4_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_321_150_upload_tet.jpg
473	library	version	upload_en	324	150	/var/www/html/media/publications/Belun_2011_Trimester_report_7_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_324_150_upload_en.jpg
472	library	version	upload_tet	324	150	/var/www/html/media/publications/Belun_2011_Trimester_report_7_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_324_150_upload_tet.jpg
475	library	version	upload_en	327	150	/var/www/html/media/publications/Belun_2012_Trimester_report_10_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_327_150_upload_en.jpg
474	library	version	upload_tet	327	150	/var/www/html/media/publications/Belun_2012_Trimester_report_10_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_327_150_upload_tet.jpg
477	library	version	upload_en	330	150	/var/www/html/media/publications/Belun_2013_Trimester_report_13_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_330_150_upload_en.jpg
476	library	version	upload_tet	330	150	/var/www/html/media/publications/Belun_2013_Trimester_report_13_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_330_150_upload_tet.jpg
479	library	version	upload_en	319	150	/var/www/html/media/publications/Belun_2009_Trimester_report_2_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_319_150_upload_en.jpg
478	library	version	upload_tet	319	150	/var/www/html/media/publications/Belun_2009_Trimester_report_2_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_319_150_upload_tet.jpg
481	library	version	upload_en	322	150	/var/www/html/media/publications/Belun_2010_Trimester_report_5_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_322_150_upload_en.jpg
480	library	version	upload_tet	322	150	/var/www/html/media/publications/Belun_2010_Trimester_report_5_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_322_150_upload_tet.jpg
483	library	version	upload_en	325	150	/var/www/html/media/publications/Belun_2011_Trimester_report_8_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_325_150_upload_en.jpg
482	library	version	upload_tet	325	150	/var/www/html/media/publications/Belun_2011_Trimester_report_8_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_325_150_upload_tet.jpg
485	library	version	upload_en	328	150	/var/www/html/media/publications/Belun_2012_Trimester_report_11_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_328_150_upload_en.jpg
484	library	version	upload_tet	328	150	/var/www/html/media/publications/Belun_2012_Trimester_report_11_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_328_150_upload_tet.jpg
487	library	version	upload_en	331	150	/var/www/html/media/publications/Belun_2013_Trimester_report_14_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_331_150_upload_en.jpg
486	library	version	upload_tet	331	150	/var/www/html/media/publications/Belun_2013_Trimester_report_14_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_331_150_upload_tet.jpg
488	library	version	upload_tet	320	150	/var/www/html/media/publications/Belun_2010_Trimester_report_3_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_320_150_upload_tet.jpg
462	library	version	upload_tet	279	150	/var/www/html/media/publications/TAF_2014_Community_policing_in_Timor-Leste_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_279_150_upload_tet.jpg
459	library	version	upload_en	260	150	/var/www/html/media/publications/Chinn_2008_Survey_of_Community_Police_Perceptions_report_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_260_150_upload_en.jpg
458	library	version	upload_tet	260	150	/var/www/html/media/publications/Chinn_2008_Survey_of_Community_Police_Perceptions_report_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_260_150_upload_tet.jpg
456	library	version	upload_pt	395	150	/var/www/html/media/publications/Santos_2013_New_country_new_needs_new_responses._Irregular_labour_migration_to_Timor-Leste_-_Portuguese.pdf	0	/var/www/html/media/thumbnails/150/library_version_395_150_upload_pt.jpg
455	library	version	upload_en	395	150	/var/www/html/media/publications/Santos_2013_New_country_new_needs_new_responses._Irregular_labour_migration_to_Timor-Leste_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_395_150_upload_en.jpg
461	library	version	upload_en	371	150	/var/www/html/media/publications/ILO_2009_Timor-Leste_national_youth_employment_action_plan_NYEAP_2009_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_371_150_upload_en.jpg
460	library	version	upload_tet	371	150	/var/www/html/media/publications/ILO_2009_Planu_Asaun_Nasional_Empregu_ba_Foin-sae_sira_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_371_150_upload_tet.jpg
465	library	version	upload_en	266	150	/var/www/html/media/publications/TAF_2007_Womens_empowerment_programs_in_East_Timor_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_266_150_upload_en.jpg
464	library	version	upload_tet	266	150	/var/www/html/media/publications/TAF_2007_Womens_empowerment_programs_in_East_Timor_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_266_150_upload_tet.jpg
457	library	version	upload_tet	443	150	/var/www/html/media/publications/UNESCO_2011_Parque_nacional_nino_konis_santana.pdf	0	/var/www/html/media/thumbnails/150/library_version_443_150_upload_tet.jpg
492	library	version	upload_en	326	150	/var/www/html/media/publications/Belun_2012_Trimester_report_9_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_326_150_upload_en.jpg
491	library	version	upload_tet	326	150	/var/www/html/media/publications/Belun_2012_Trimester_report_9_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_326_150_upload_tet.jpg
494	library	version	upload_en	329	150	/var/www/html/media/publications/Belun_2013_Trimester_report_12_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_329_150_upload_en.jpg
493	library	version	upload_tet	329	150	/var/www/html/media/publications/Belun_2013_Trimester_report_12_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_329_150_upload_tet.jpg
496	library	version	upload_en	9	150	/var/www/html/media/publications/ANTI_2014_Report_to_Amnesty_International_Committee_on_the_Rights_of_a_Child_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_9_150_upload_en.jpg
495	library	version	upload_tet	9	150	/var/www/html/media/publications/ANTI_2014_Report_to_Amnesty_International_Committee_on_the_Rights_of_a_Child_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_9_150_upload_tet.jpg
498	library	version	upload_en	293	150	/var/www/html/media/publications/Belun_2012_Situation_review_April_2012_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_293_150_upload_en.jpg
497	library	version	upload_tet	293	150	/var/www/html/media/publications/Belun_2012_Situation_review_April_2012_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_293_150_upload_tet.jpg
500	library	version	upload_en	302	150	/var/www/html/media/publications/Belun_2013_Situation_review_April_2013_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_302_150_upload_en.jpg
499	library	version	upload_tet	302	150	/var/www/html/media/publications/Belun_2013_Situation_review_April_2013_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_302_150_upload_tet.jpg
502	library	version	upload_en	312	150	/var/www/html/media/publications/Belun_2014_Situation_review_April_2014_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_312_150_upload_en.jpg
501	library	version	upload_tet	312	150	/var/www/html/media/publications/Belun_2014_Situation_review_April_2014_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_312_150_upload_tet.jpg
504	library	version	upload_en	316	150	/var/www/html/media/publications/Belun_2014_Situation_review_August_2014_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_316_150_upload_en.jpg
503	library	version	upload_tet	316	150	/var/www/html/media/publications/Belun_2014_Situation_review_August_2014_-_Tetun.pdf	0	/var/www/html/media/thumbnails/150/library_version_316_150_upload_tet.jpg
506	library	version	upload_en	289	150	/var/www/html/media/publications/Belun_2011_Situation_review_December_2011_-_English.pdf	0	/var/www/html/media/thumbnails/150/library_version_289_150_upload_en.jpg
