916	282	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Kazu Oknum PNTL Baku Manuel Tama Ona PDHJ	Kazu Oknum PNTL Baku Manuel Tama Ona PDHJ	\N	\N	\N	publications/Kazu_Oknum_PNTL_Baku_Manuel_Tama_Ona_PDHJ.pdf	publications/Kazu_Oknum_PNTL_Baku_Manuel_Tama_Ona_PDHJ.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
270	49	\N	\N	\N	\N	\N	Matadalan be Xefe Suku nia knaar	Matadalan be Xefe Suku nia knaar	\N	\N	\N	publications/TAF_2012_Matadalan_ba_xefe_suku_nia_knaar.pdf	publications/TAF_2012_Matadalan_ba_xefe_suku_nia_knaar.pdf				publication_covers/TAF_2012_Matadalan_ba_xefe_suku_nia_knaar_tdkS78d.jpg	publication_covers/TAF_2012_Matadalan_ba_xefe_suku_nia_knaar_tdkS78d.jpg				\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
983	295	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	PR Haruka Fila Lei Konsellu Veteranus	PR Haruka Fila Lei Konsellu Veteranus	\N	\N	\N	publications/PR_Haruka_Fila_Lei_Konselu_Veteranus.pdf	publications/PR_Haruka_Fila_Lei_Konselu_Veteranus.pdf				publication_covers/PR_Haruka_Fila_Lei_Konselu_Veteranus_bXIvcvZ.jpg	publication_covers/PR_Haruka_Fila_Lei_Konselu_Veteranus_bXIvcvZ.jpg				\N	\N	\N	\N	\N			\N	\N	\N
1195	328	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	Membru PNTL Ameasa Komunidade	Membru PNTL Ameasa Komunidade	\N	\N	\N	publications/Membru_PNTL_Ameasa_Komunidade.pdf	publications/Membru_PNTL_Ameasa_Komunidade.pdf				publication_covers/Membru_PNTL_Ameasa_Komunidade_qcb7lHP.jpg	publication_covers/Membru_PNTL_Ameasa_Komunidade_qcb7lHP.jpg				\N	\N	\N	\N	\N			\N	\N	\N
1334	65	\N	\N	\N	\N	\N	Revista Situasaun: Janeiru 2015	Revista Situasaun: Janeiru 2015	\N	\N	\N	publications/RevSit-Jan-15_Tet_final.pdf	publications/RevSit-Jan-15_Tet_final.pdf				publication_covers/RevSit-Jan-15_Tet_final.jpg	publication_covers/RevSit-Jan-15_Tet_final.jpg				\N	\N	\N	\N	\N			\N	\N	\N
133	16	\N	\N	\N	\N	\N	Unemployment And Security Issues In Timor-Leste	Dezempregu Ho Isu Siguransa Iha Timor-Leste	Unemployment And Security Issues In Timor-Leste	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2012/08/21/unemployment-and-security-issues-in-timor-leste/	http://www.fundasaunmahein.org/2012/08/21/unemployment-and-security-issues-in-timor-leste/	http://www.fundasaunmahein.org/2012/08/21/unemployment-and-security-issues-in-timor-leste/	\N	\N			\N	\N	\N
182	17	\N	\N	\N	\N	\N	Sexual Violence Against Women on the Rise in Timor-Leste	Numeiru Violensia Hasoru Feto iha Timor-Leste Aumenta	Sexual Violence Against Women on the Rise in Timor-Leste	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2013/09/09/sexual-violence-against-women-on-the-rise-in-timor-leste/	http://www.fundasaunmahein.org/2013/09/09/sexual-violence-against-women-on-the-rise-in-timor-leste/	http://www.fundasaunmahein.org/2013/09/09/sexual-violence-against-women-on-the-rise-in-timor-leste/	\N	\N			\N	\N	\N
159	16	\N	\N	\N	\N	\N	The Military and the War On Drugs : “Lessons from Mexico”	Militar Ho Funu Hasoru Droga: “Lisaun Husi Mexico”	The Military and the War On Drugs : “Lessons from Mexico”	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2012/12/20/the-military-and-the-war-on-drugs-%E2%80%9Clessons-from-mexico%E2%80%9D/	http://www.fundasaunmahein.org/2012/12/20/the-military-and-the-war-on-drugs-%E2%80%9Clessons-from-mexico%E2%80%9D/	http://www.fundasaunmahein.org/2012/12/20/the-military-and-the-war-on-drugs-%E2%80%9Clessons-from-mexico%E2%80%9D/	\N	\N			\N	\N	\N
233	18	\N	\N	\N	\N	\N	FM Outreach Fulan Jullu	FM Outreach Fulan Jullu	\N	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2014/09/02/fm-outreach-fulan-jullu/	http://www.fundasaunmahein.org/2014/09/02/fm-outreach-fulan-jullu/	\N	\N	\N	\N	\N	\N	\N	\N
1018	301	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	Projetu Eletrisidade Diskrimina Veteranus	Projetu Eletrisidade Diskrimina Veteranus	\N	\N	\N	publications/Projetu_Eletrisidade_Diskrimina_Veteranus.pdf	publications/Projetu_Eletrisidade_Diskrimina_Veteranus.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
957	292	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	KOK sei Retira Operasaun	KOK sei Retira Operasaun	\N	\N	\N	publications/Haruka_Karta_Disolusaun_Parlamentu_ba_PR_TMR_0t29lRi.pdf	publications/Haruka_Karta_Disolusaun_Parlamentu_ba_PR_TMR_0t29lRi.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
498	215	\N	\N	\N	\N	\N	Assessment report of the vocational training in Timor-Leste: October 2007	\N	Assessment report of the vocational training in Timor-Leste: October 2007	\N	\N							\N	\N	\N	\N	http://www.ilo.org/jakarta/whatwedo/publications/WCMS_116142/lang--en/index.htm	\N	http://www.ilo.org/jakarta/whatwedo/publications/WCMS_116142/lang--en/index.htm	\N	\N	\N	\N	\N	\N	\N
1022	302	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	Polisia Kontinua Investiga Kazu Soke Mate La Responsavel	Polisia Kontinua Investiga Kazu Soke Mate La Responsavel	\N	\N	\N	publications/Polisia_Kontinua_Investiga_Kazu_Soke_Mate_La_Responsavel.pdf	publications/Polisia_Kontinua_Investiga_Kazu_Soke_Mate_La_Responsavel.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
733	254	Timor Hau Nia Doben	Timor Hau Nia Doben	\N	\N	\N	PN Ho Governu “Futu Lia” Hakiak Ditadura 	PN Ho Governu “Futu Lia” Hakiak Ditadura 	\N	\N	\N							\N	\N	\N	\N	http://www.timorhauniandoben.com/2015/04/pn-ho-governu-futu-lia-hakiak-ditadura.html	http://www.timorhauniandoben.com/2015/04/pn-ho-governu-futu-lia-hakiak-ditadura.html	\N	\N	\N			\N	\N	\N
966	293	Jornal Suara Timor Lorosae	Jornal Suara Timor Lorosae	\N	\N	\N	Polisia Komunitariu Sai Parseiru Komunidade Suku	Polisia Komunitariu Sai Parseiru Komunidade Suku	\N	\N	\N	publications/Polisia_Komunitariu_Sai_Parseiru_Komunidade_Suku.pdf	publications/Polisia_Komunitariu_Sai_Parseiru_Komunidade_Suku.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
825	268	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Seidauk Identifika Dadur Nain Rua	Seidauk Identifika Dadur Nain Rua	\N	\N	\N	publications/Seidauk_Identifika_Dadur_Nain_Rua.pdf	publications/Seidauk_Identifika_Dadur_Nain_Rua.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
81	16	\N	\N	\N	\N	\N	Outreach Marsu 2012	Outreach Marsu 2012	\N	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2012/04/04/outreach-marsu-2012/	http://www.fundasaunmahein.org/2012/04/04/outreach-marsu-2012/	\N	\N	\N	\N	\N	\N	\N	\N
1102	315	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Posibilidade Ohin L7 Halo Manifestasaun	Posibilidade Ohin L7 Halo Manifestasaun	\N	\N	\N	publications/Posibilidade_Ohin_L7_Halo_Manifestasaun.pdf	publications/Posibilidade_Ohin_L7_Halo_Manifestasaun.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1037	304	Jornal Nacional Diario	Jornal Nacional Diario	\N	\N	\N	SIK Rejista Kazu 56 Inklui Droga 2	SIK Rejista Kazu 56 Inklui Droga 2	\N	\N	\N	publications/SIK_Rejista_Kazu_56_Inklui_Droga_2.pdf	publications/SIK_Rejista_Kazu_56_Inklui_Droga_2.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1131	321	Jornal Timor Post	Jornal Timor Post	\N	\N	\N	Ekipamentus Sai Dezafius ba Servisu PNTL ho FFDTL	Ekipamentus Sai Dezafius ba Servisu PNTL ho FFDTL	\N	\N	\N	publications/Ekipamentus_Sai_Dezafius_ba_Servisu_PNTL_ho_FFDTL.pdf	publications/Ekipamentus_Sai_Dezafius_ba_Servisu_PNTL_ho_FFDTL.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
1041	304	Jornal INDEPENDENTE	Jornal INDEPENDENTE	\N	\N	\N	Janeiru-Junu SIKN Rejista Kazu 56	Janeiru-Junu SIKN Rejista Kazu 56	\N	\N	\N	publications/Janeiru-Junu_SIKN_Rejista_Kazu_56.pdf	publications/Janeiru-Junu_SIKN_Rejista_Kazu_56.pdf					\N	\N	\N	\N	\N	\N	\N	\N	\N			\N	\N	\N
101	16	\N	\N	\N	\N	\N	The Need For Strong Political Party Programs	\N	The Need For Strong Political Party Programs	\N	\N							\N	\N	\N	\N	http://www.fundasaunmahein.org/2012/06/04/the-need-for-strong-political-party-programs/	\N	http://www.fundasaunmahein.org/2012/06/04/the-need-for-strong-political-party-programs/	\N	\N			\N	\N	\N
